classifier,In taxon,Group,ratio,sample,dataset
std_R10,7248,D,0.0011245726414501527,S46,strain
std_R10,5693,D,0.0009109533135226723,S47,strain
std_R10,8569,D,0.0013398296857412195,S48,strain
std_R10,7602,D,0.001533252643610328,S49,strain
std_R10,7024,D,0.0011378079119766919,S5,strain
std_R10,6529,D,0.0010134278806132597,S50,strain
std_R10,7956,D,0.0012985452897864745,S51,strain
std_R10,11476,D,0.0018551337139838383,S52,strain
std_R10,7739,D,0.0012277366637323036,S53,strain
std_R10,8733,D,0.0014215447452898817,S54,strain
std_R10,8069,D,0.001290184349739253,S55,strain
std_R10,10099,D,0.0015723958351984678,S56,strain
std_R10,5284,D,0.000872375320825765,S57,strain
std_R10,9625,D,0.0016244882018274268,S58,strain
std_R10,9606,D,0.0015168746381908167,S59,strain
std_R10,7048,D,0.0011649519382945718,S6,strain
std_R10,11174,D,0.001815448173942486,S60,strain
std_R10,6528,D,0.0014367733872945037,S61,strain
std_R10,7172,D,0.0012623440243006506,S62,strain
std_R10,8597,D,0.0013640601487534803,S63,strain
std_R10,8766,D,0.0014045162101775353,S64,strain
std_R10,7274,D,0.0014454384731845727,S65,strain
std_R10,9627,D,0.0015206114162583323,S66,strain
std_R10,8636,D,0.0013592523042049469,S67,strain
std_R10,7405,D,0.001153785866691846,S68,strain
std_R10,11095,D,0.0018952441585226968,S69,strain
std_R10,6098,D,0.0010830341580235284,S7,strain
std_R10,8536,D,0.0013872294285056795,S70,strain
std_R10,8332,D,0.0013298428416883706,S71,strain
std_R10,7848,D,0.001443076798605467,S72,strain
std_R10,11161,D,0.001729518011331667,S73,strain
std_R10,9946,D,0.0015662789866335584,S74,strain
std_R10,9638,D,0.0015404318611431256,S75,strain
std_R10,10286,D,0.0016022852581811804,S76,strain
std_R10,7210,D,0.0011417745044445275,S77,strain
std_R10,10104,D,0.0015717662007109971,S78,strain
std_R10,7567,D,0.0011988238313566813,S79,strain
std_R10,6328,D,0.001079137365421185,S8,strain
std_R10,11486,D,0.0017665086508324784,S80,strain
std_R10,7595,D,0.0011984396773001955,S81,strain
std_R10,8734,D,0.0013962689213303018,S82,strain
std_R10,8880,D,0.0015291928599781126,S83,strain
std_R10,10970,D,0.0017905313373179864,S84,strain
std_R10,10022,D,0.0017195514822252388,S85,strain
std_R10,9790,D,0.0015501040659752158,S86,strain
std_R10,9902,D,0.001608543637716076,S87,strain
std_R10,12141,D,0.0019276541444564106,S88,strain
std_R10,9157,D,0.0014949088696565823,S89,strain
std_R10,6706,D,0.0010757196943326287,S9,strain
std_R10,8702,D,0.0013660906228914842,S90,strain
std_R10,10954,D,0.0016700808237398467,S91,strain
std_R10,10352,D,0.001754126441812464,S92,strain
std_R10,7702,D,0.0013435383168336175,S93,strain
std_R10,9604,D,0.001652250477318716,S94,strain
std_R10,8448,D,0.0013620290234068106,S95,strain
std_R10,10364,D,0.001697906074208194,S96,strain
std_R10,10406,D,0.001597705053145265,S97,strain
std_R10,8474,D,0.0014150530653248877,S98,strain
std_R10,9039,D,0.0014169388383735067,S99,strain
std_R10,2805597,F,0.45719563238863625,S0,strain
std_R10,1243078,F,0.23853304665110447,S1,strain
std_R10,1401112,F,0.22176279893245812,S10,strain
std_R10,2721447,F,0.444465766731853,S11,strain
std_R10,2663749,F,0.4146771883794137,S12,strain
std_R10,2788008,F,0.4508182619033143,S13,strain
std_R10,1946065,F,0.3083612872148427,S14,strain
std_R10,1674138,F,0.2802366582608179,S15,strain
std_R10,1501665,F,0.23434387413769292,S16,strain
std_R10,1842428,F,0.31717193800918414,S17,strain
std_R10,3105878,F,0.5183570007814047,S18,strain
std_R10,1089142,F,0.1803070448813299,S19,strain
std_R10,1938716,F,0.3178830055248256,S2,strain
std_R10,1843537,F,0.2934978671483533,S20,strain
std_R10,3914002,F,0.5971723582879745,S21,strain
std_R10,2827076,F,0.4668342733342746,S22,strain
std_R10,979457,F,0.16148062221652146,S23,strain
std_R10,2300258,F,0.36165440533704296,S24,strain
std_R10,1005210,F,0.19066556072131258,S25,strain
std_R10,1725468,F,0.2902290976928756,S26,strain
std_R10,1727171,F,0.2840099017064559,S27,strain
std_R10,1084305,F,0.1691544407399018,S28,strain
std_R10,2911516,F,0.46733571630702964,S29,strain
std_R10,2574388,F,0.3974954458581319,S3,strain
std_R10,2211700,F,0.34987248170750807,S30,strain
std_R10,1762782,F,0.27451826831211124,S31,strain
std_R10,2159853,F,0.33776170103365244,S32,strain
std_R10,1938721,F,0.29641504812583386,S33,strain
std_R10,1301618,F,0.2242072241407346,S34,strain
std_R10,1710474,F,0.2769696517286456,S35,strain
std_R10,2636724,F,0.4181538691369666,S36,strain
std_R10,1532881,F,0.246316099348457,S37,strain
std_R10,1572100,F,0.26284234207724533,S38,strain
std_R10,2753880,F,0.4290151507834308,S39,strain
std_R10,1562069,F,0.2605674013219625,S4,strain
std_R10,2073185,F,0.33257477331830115,S40,strain
std_R10,2261667,F,0.3709533559983887,S41,strain
std_R10,1471925,F,0.23829938176615714,S42,strain
std_R10,2312288,F,0.3593717993550142,S43,strain
std_R10,1668720,F,0.284754640752206,S44,strain
std_R10,4260088,F,0.6666653104115791,S45,strain
std_R10,1091378,F,0.16933413911155967,S46,strain
std_R10,2499029,F,0.39987682208664155,S47,strain
std_R10,1441576,F,0.2254016010096959,S48,strain
std_R10,1698451,F,0.342561758194239,S49,strain
std_R10,2597366,F,0.42074367669408486,S5,strain
std_R10,2637784,F,0.40943541869131056,S50,strain
std_R10,1717849,F,0.2803801819399705,S51,strain
std_R10,2118424,F,0.34245031220917554,S52,strain
std_R10,1563698,F,0.2480694360517994,S53,strain
std_R10,1521567,F,0.247678412167238,S54,strain
std_R10,1364010,F,0.2180969580973898,S55,strain
std_R10,2425220,F,0.37760231977819864,S56,strain
std_R10,1064013,F,0.1756659126112386,S57,strain
std_R10,1344405,F,0.22690598036133006,S58,strain
std_R10,2710568,F,0.42802330359063145,S59,strain
std_R10,986314,F,0.16302616431144612,S6,strain
std_R10,2948348,F,0.47902031436790593,S60,strain
std_R10,1714577,F,0.3773680459661839,S61,strain
std_R10,1751408,F,0.30826539639045647,S62,strain
std_R10,1652107,F,0.2621348517130006,S63,strain
std_R10,2525129,F,0.4045841447968731,S64,strain
std_R10,959504,F,0.19066593301821425,S65,strain
std_R10,2240047,F,0.35382165172486013,S66,strain
std_R10,1700125,F,0.2675890254384478,S67,strain
std_R10,2086861,F,0.32515742438222983,S68,strain
std_R10,2841019,F,0.48530190752609226,S69,strain
std_R10,2259882,F,0.40136592310635083,S7,strain
std_R10,2762695,F,0.44897982731788877,S70,strain
std_R10,1482494,F,0.23661594260033114,S71,strain
std_R10,1150744,F,0.2115968358224324,S72,strain
std_R10,1308067,F,0.20269917001420837,S73,strain
std_R10,3038961,F,0.47857035546942545,S74,strain
std_R10,2606833,F,0.4166475005062583,S75,strain
std_R10,1390045,F,0.21653204469263648,S76,strain
std_R10,1413703,F,0.22387379226861884,S77,strain
std_R10,2686206,F,0.41786300464638604,S78,strain
std_R10,1535317,F,0.24323703030091792,S79,strain
std_R10,1246471,F,0.21256533359891117,S8,strain
std_R10,2679701,F,0.41212911354208975,S80,strain
std_R10,880136,F,0.138879513340393,S81,strain
std_R10,1403141,F,0.22431442300713544,S82,strain
std_R10,1947823,F,0.3354275928041832,S83,strain
std_R10,3088090,F,0.5040402841803373,S84,strain
std_R10,2766261,F,0.4746286372751818,S85,strain
std_R10,1676598,F,0.26546490059304545,S86,strain
std_R10,1610783,F,0.2616657994739663,S87,strain
std_R10,2335600,F,0.37082851657955623,S88,strain
std_R10,1972713,F,0.3220515628466578,S89,strain
std_R10,2405217,F,0.38582452968142594,S9,strain
std_R10,2172480,F,0.341048558540484,S90,strain
std_R10,2317970,F,0.3534048974807607,S91,strain
std_R10,2904554,F,0.49217107545132915,S92,strain
std_R10,1690596,F,0.29490788162628495,S93,strain
std_R10,2308713,F,0.3971857722034491,S94,strain
std_R10,1806708,F,0.29128654507827556,S95,strain
std_R10,3092416,F,0.5066221449612704,S96,strain
std_R10,2139168,F,0.32844123804791947,S97,strain
std_R10,2343259,F,0.391295236110471,S98,strain
std_R10,1325327,F,0.20775609025832995,S99,strain
std_R10,1682266,G,0.27413939625537864,S0,strain
std_R10,2487142,G,0.4772552958977001,S1,strain
std_R10,2756248,G,0.43624868749392615,S10,strain
std_R10,1697926,G,0.2773046770500944,S11,strain
std_R10,1681359,G,0.2617443395666869,S12,strain
std_R10,1581514,G,0.255729320954516,S13,strain
std_R10,2174070,G,0.3444895333378757,S14,strain
std_R10,2429892,G,0.4067435384745435,S15,strain
std_R10,3035750,G,0.4737470846783412,S16,strain
std_R10,2338895,G,0.40263818176340715,S17,strain
std_R10,1318875,G,0.22011427667331912,S18,strain
std_R10,3351788,G,0.5548872317371867,S19,strain
std_R10,1467460,G,0.2406131662850364,S2,strain
std_R10,2054538,G,0.32709000197730964,S20,strain
std_R10,1286340,G,0.19626119030091277,S21,strain
std_R10,1594344,G,0.2632735811435068,S22,strain
std_R10,2249928,G,0.37093999367238556,S23,strain
std_R10,2577070,G,0.4051757317491922,S24,strain
std_R10,2119686,G,0.4020564058685411,S25,strain
std_R10,1994237,G,0.3354368815276476,S26,strain
std_R10,2438528,G,0.4009829354409265,S27,strain
std_R10,4110029,G,0.6411753675578161,S28,strain
std_R10,1519541,G,0.24390584894360878,S29,strain
std_R10,1959547,G,0.3025616218087424,S3,strain
std_R10,2658544,G,0.42055947325975734,S30,strain
std_R10,2451465,G,0.38176696076301536,S31,strain
std_R10,1596523,G,0.24966714133755857,S32,strain
std_R10,2582548,G,0.3948510846621437,S33,strain
std_R10,2085613,G,0.3592524852620584,S34,strain
std_R10,2157646,G,0.3493782782864313,S35,strain
std_R10,1670288,G,0.2648883196622194,S36,strain
std_R10,2517743,G,0.40457193671386243,S37,strain
std_R10,2199600,G,0.3677552417995731,S38,strain
std_R10,1777314,G,0.27688012320780225,S39,strain
std_R10,2479222,G,0.41355691319668886,S4,strain
std_R10,1774801,G,0.2847088128942155,S40,strain
std_R10,1894356,G,0.31070786090776564,S41,strain
std_R10,1766207,G,0.2859425827885654,S42,strain
std_R10,1539303,G,0.2392358083692738,S43,strain
std_R10,2401592,G,0.40981378972707944,S44,strain
std_R10,851745,G,0.1332904026434455,S45,strain
std_R10,4243251,G,0.6583669957789737,S46,strain
std_R10,1823597,G,0.2917990039838406,S47,strain
std_R10,2457957,G,0.38432066225643957,S48,strain
std_R10,1577346,G,0.31813600689136756,S49,strain
std_R10,1767260,G,0.2862759696070513,S5,strain
std_R10,2101364,G,0.32617259379951014,S50,strain
std_R10,2017729,G,0.3293253505549992,S51,strain
std_R10,2108964,G,0.34092107162584623,S52,strain
std_R10,2470168,G,0.39187437901257227,S53,strain
std_R10,2597669,G,0.4228446944867081,S54,strain
std_R10,2633398,G,0.42106443006997757,S55,strain
std_R10,2099231,G,0.32684642850970536,S56,strain
std_R10,2253749,G,0.3720883813277341,S57,strain
std_R10,2310243,G,0.38991818149136626,S58,strain
std_R10,1755506,G,0.2772103402656473,S59,strain
std_R10,2347926,G,0.3880846970306783,S6,strain
std_R10,1632368,G,0.26521205519976265,S60,strain
std_R10,1621627,G,0.35691031215046326,S61,strain
std_R10,2111944,G,0.3717233530476315,S62,strain
std_R10,1509035,G,0.23943404752520742,S63,strain
std_R10,1797071,G,0.28793239223590616,S64,strain
std_R10,2001871,G,0.3977978226220063,S65,strain
std_R10,1846089,G,0.2915948902907374,S66,strain
std_R10,2563584,G,0.4034920633421647,S67,strain
std_R10,2258401,G,0.3518853686863918,S68,strain
std_R10,1511077,G,0.2581216635716991,S69,strain
std_R10,1659054,G,0.29465597769851865,S7,strain
std_R10,1643138,G,0.2670348393505114,S70,strain
std_R10,2450861,G,0.39117378262400404,S71,strain
std_R10,2292763,G,0.42158933358831124,S72,strain
std_R10,2922268,G,0.4528371239080878,S73,strain
std_R10,1540131,G,0.2425371829844087,S74,strain
std_R10,1782823,G,0.28494680970935576,S75,strain
std_R10,2303000,G,0.3587461549281799,S76,strain
std_R10,3510102,G,0.5558592193619618,S77,strain
std_R10,2090811,G,0.3252440678815084,S78,strain
std_R10,2408552,G,0.3815818074087218,S79,strain
std_R10,3199372,G,0.545600801372046,S8,strain
std_R10,1740708,G,0.26771510887805167,S80,strain
std_R10,2563795,G,0.4045495263283548,S81,strain
std_R10,2630051,G,0.4204555155499979,S82,strain
std_R10,1972141,G,0.33961530811600166,S83,strain
std_R10,1441615,G,0.2353014433771804,S84,strain
std_R10,1570883,G,0.2695284565009409,S85,strain
std_R10,2391342,G,0.37863421423261534,S86,strain
std_R10,2495539,G,0.4053911715938536,S87,strain
std_R10,2142786,G,0.3402149998833024,S88,strain
std_R10,2505843,G,0.4090867016126307,S89,strain
std_R10,1974306,G,0.31670143853848415,S9,strain
std_R10,1905408,G,0.2991220410919808,S90,strain
std_R10,2128612,G,0.3245347893356329,S91,strain
std_R10,1503060,G,0.2546906191683387,S92,strain
std_R10,1788377,G,0.3119648175076544,S93,strain
std_R10,1834257,G,0.3155614331294457,S94,strain
std_R10,2205489,G,0.35558002234901315,S95,strain
std_R10,1563321,G,0.25611464896152336,S96,strain
std_R10,2673012,G,0.41040599457216326,S97,strain
std_R10,1974812,G,0.3297691496389394,S98,strain
std_R10,3379612,G,0.5297824429066449,S99,strain
std_R10,0,K,0.0,S0,strain
std_R10,0,K,0.0,S1,strain
std_R10,0,K,0.0,S10,strain
std_R10,0,K,0.0,S11,strain
std_R10,0,K,0.0,S12,strain
std_R10,0,K,0.0,S13,strain
std_R10,0,K,0.0,S14,strain
std_R10,0,K,0.0,S15,strain
std_R10,0,K,0.0,S16,strain
std_R10,0,K,0.0,S17,strain
std_R10,0,K,0.0,S18,strain
std_R10,0,K,0.0,S19,strain
std_R10,0,K,0.0,S2,strain
std_R10,0,K,0.0,S20,strain
std_R10,0,K,0.0,S21,strain
std_R10,0,K,0.0,S22,strain
std_R10,0,K,0.0,S23,strain
std_R10,0,K,0.0,S24,strain
std_R10,0,K,0.0,S25,strain
std_R10,0,K,0.0,S26,strain
std_R10,0,K,0.0,S27,strain
std_R10,0,K,0.0,S28,strain
std_R10,0,K,0.0,S29,strain
std_R10,0,K,0.0,S3,strain
std_R10,0,K,0.0,S30,strain
std_R10,0,K,0.0,S31,strain
std_R10,0,K,0.0,S32,strain
std_R10,0,K,0.0,S33,strain
std_R10,0,K,0.0,S34,strain
std_R10,0,K,0.0,S35,strain
std_R10,0,K,0.0,S36,strain
std_R10,0,K,0.0,S37,strain
std_R10,0,K,0.0,S38,strain
std_R10,0,K,0.0,S39,strain
std_R10,0,K,0.0,S4,strain
std_R10,0,K,0.0,S40,strain
std_R10,0,K,0.0,S41,strain
std_R10,0,K,0.0,S42,strain
std_R10,0,K,0.0,S43,strain
std_R10,0,K,0.0,S44,strain
std_R10,0,K,0.0,S45,strain
std_R10,0,K,0.0,S46,strain
std_R10,0,K,0.0,S47,strain
std_R10,0,K,0.0,S48,strain
std_R10,0,K,0.0,S49,strain
std_R10,0,K,0.0,S5,strain
std_R10,0,K,0.0,S50,strain
std_R10,0,K,0.0,S51,strain
std_R10,0,K,0.0,S52,strain
std_R10,0,K,0.0,S53,strain
std_R10,0,K,0.0,S54,strain
std_R10,0,K,0.0,S55,strain
std_R10,0,K,0.0,S56,strain
std_R10,0,K,0.0,S57,strain
std_R10,0,K,0.0,S58,strain
std_R10,0,K,0.0,S59,strain
std_R10,0,K,0.0,S6,strain
std_R10,0,K,0.0,S60,strain
std_R10,0,K,0.0,S61,strain
std_R10,0,K,0.0,S62,strain
std_R10,0,K,0.0,S63,strain
std_R10,0,K,0.0,S64,strain
std_R10,0,K,0.0,S65,strain
std_R10,0,K,0.0,S66,strain
std_R10,0,K,0.0,S67,strain
std_R10,0,K,0.0,S68,strain
std_R10,0,K,0.0,S69,strain
std_R10,0,K,0.0,S7,strain
std_R10,0,K,0.0,S70,strain
std_R10,0,K,0.0,S71,strain
std_R10,0,K,0.0,S72,strain
std_R10,0,K,0.0,S73,strain
std_R10,0,K,0.0,S74,strain
std_R10,0,K,0.0,S75,strain
std_R10,0,K,0.0,S76,strain
std_R10,0,K,0.0,S77,strain
std_R10,0,K,0.0,S78,strain
std_R10,0,K,0.0,S79,strain
std_R10,0,K,0.0,S8,strain
std_R10,0,K,0.0,S80,strain
std_R10,0,K,0.0,S81,strain
std_R10,0,K,0.0,S82,strain
std_R10,0,K,0.0,S83,strain
std_R10,0,K,0.0,S84,strain
std_R10,0,K,0.0,S85,strain
std_R10,0,K,0.0,S86,strain
std_R10,0,K,0.0,S87,strain
std_R10,0,K,0.0,S88,strain
std_R10,0,K,0.0,S89,strain
std_R10,0,K,0.0,S9,strain
std_R10,0,K,0.0,S90,strain
std_R10,0,K,0.0,S91,strain
std_R10,0,K,0.0,S92,strain
std_R10,0,K,0.0,S93,strain
std_R10,0,K,0.0,S94,strain
std_R10,0,K,0.0,S95,strain
std_R10,0,K,0.0,S96,strain
std_R10,0,K,0.0,S97,strain
std_R10,0,K,0.0,S98,strain
std_R10,0,K,0.0,S99,strain
std_R10,83024,O,0.0135294592143612,S0,strain
std_R10,67995,O,0.013047495416250507,S1,strain
std_R10,107622,O,0.017034010091062677,S10,strain
std_R10,86963,O,0.014202766569513251,S11,strain
std_R10,73504,O,0.011442681744654029,S12,strain
std_R10,65542,O,0.01059807953265092,S13,strain
std_R10,61747,O,0.009784043390973524,S14,strain
std_R10,70243,O,0.011758088990402602,S15,strain
std_R10,90859,O,0.014179094578535585,S16,strain
std_R10,69102,O,0.011895832705707167,S17,strain
std_R10,75146,O,0.012541527767903128,S18,strain
std_R10,177566,O,0.029395983931753824,S19,strain
std_R10,56742,O,0.00930374407571282,S2,strain
std_R10,63750,O,0.010149234341761258,S20,strain
std_R10,92983,O,0.014186726882278225,S21,strain
std_R10,79486,O,0.01312550106549953,S22,strain
std_R10,78033,O,0.012865105250584579,S23,strain
std_R10,109987,O,0.017292531133379536,S24,strain
std_R10,58591,O,0.011113385131686339,S25,strain
std_R10,61511,O,0.010346341994280086,S26,strain
std_R10,86291,O,0.01418938740179854,S27,strain
std_R10,88142,O,0.013750384546503451,S28,strain
std_R10,76511,O,0.012280998280746918,S29,strain
std_R10,89740,O,0.013856202449401082,S3,strain
std_R10,106770,O,0.016890122924406854,S30,strain
std_R10,75225,O,0.011714798956296676,S31,strain
std_R10,66529,O,0.010403924807877139,S32,strain
std_R10,97740,O,0.014943669978206765,S33,strain
std_R10,43785,O,0.007542084781404425,S34,strain
std_R10,59204,O,0.00958664747955405,S35,strain
std_R10,65952,O,0.010459222875553613,S36,strain
std_R10,90422,O,0.014529760845940539,S37,strain
std_R10,56305,O,0.009413738356758029,S38,strain
std_R10,97066,O,0.015121495717295048,S39,strain
std_R10,69370,O,0.011571550699555871,S4,strain
std_R10,74613,O,0.011969217200393793,S40,strain
std_R10,110093,O,0.018057197554693333,S41,strain
std_R10,59313,O,0.009602562107917236,S42,strain
std_R10,74632,O,0.011599176283172087,S43,strain
std_R10,82191,O,0.01402528205934163,S44,strain
std_R10,104953,O,0.016424196947017633,S45,strain
std_R10,154240,O,0.023931303010109206,S46,strain
std_R10,80750,O,0.012921039885289969,S47,strain
std_R10,71953,O,0.01125041024368514,S48,strain
std_R10,50657,O,0.010217045404810363,S49,strain
std_R10,74148,O,0.012011130560542104,S5,strain
std_R10,90678,O,0.0140749905587761,S50,strain
std_R10,50731,O,0.008280103204645254,S51,strain
std_R10,88250,O,0.014265907133066724,S52,strain
std_R10,55885,O,0.008865753127365265,S53,strain
std_R10,62974,O,0.01025081401464388,S54,strain
std_R10,65119,O,0.01041213467228534,S55,strain
std_R10,68856,O,0.010720753305121863,S56,strain
std_R10,34241,O,0.0056531043452677935,S57,strain
std_R10,57358,O,0.009680768236926499,S58,strain
std_R10,74851,O,0.011819652669500398,S59,strain
std_R10,69299,O,0.011454313900663385,S6,strain
std_R10,67265,O,0.010928595079670781,S60,strain
std_R10,55006,O,0.012106488502071305,S61,strain
std_R10,63561,O,0.01118737430682845,S62,strain
std_R10,99760,O,0.015828619336936977,S63,strain
std_R10,68754,O,0.01101598306120765,S64,strain
std_R10,48806,O,0.009698387424009658,S65,strain
std_R10,58641,O,0.009262508991462021,S66,strain
std_R10,86623,O,0.013633917594620786,S67,strain
std_R10,67571,O,0.01052835446296215,S68,strain
std_R10,74629,O,0.012748100613464654,S69,strain
